Peak ,Name ,Yr/Seas ,Date ,Time ,Citizenship ,Sex ,Age ,Oxy ,Dth ,Host 
EVER,"Lakpa Dendi Sherpa (Jubing-7, Solukhumbu)",2017 Spr,21-May,,Nepal,M,23,Y,.,Nepal
EVER,"Lakpa Nuru Sherpa (Jubing-7, Solukhumbu)",2017 Spr,21-May,,Nepal,M,19,Y,.,Nepal
EVER,"Lakpa Tenji Sherpa (Makalu-5, Makalu-Barun)",2017 Spr,21-May,,Nepal,M,19,Y,.,Nepal
EVER,"Lama Kusang Sherpa (Kurima, Lokhim-9, Solukhumbu)",2017 Spr,21-May,,Nepal,M,26,Y,.,Nepal
EVER,"Nima Dorje (Ngima Dorchi) Sherpa (Makalu-9, Makalu-Barun)",2017 Spr,21-May,,Nepal,M,34,Y,.,Nepal
EVER,"Nima Tenzing Sherpa (Thami, Khumbu)",2017 Spr,21-May,,Nepal,M,22,Y,.,Nepal
EVER,"Tenji Chumpe (Badure) Sherpa (Makalu-4, Makalu-Barun)",2017 Spr,21-May,,Nepal,M,39,Y,.,Nepal
EVER,"Wangdi Gyalbo Sherpa (Mabu-8, Ilam)",2017 Spr,21-May,,Nepal,M,32,Y,.,Nepal
EVER,"Bir Bahadur Tamang (Makalu-9, Makalu-Barun)",2017 Spr,21-May,,Nepal,M,23,Y,.,Nepal
EVER,Karma Zopa ,2017 Spr,21-May,3:09,India,M,23,Y,.,Nepal
EVER,Kalden Panjur ,2017 Spr,21-May,4:30,India,M,37,No,.,Nepal
EVER,Sonam Phuntsok ,2017 Spr,21-May,4:30,India,M,25,No,.,Nepal
EVER,Urgen Topgye ,2017 Spr,21-May,4:35,India,M,30,Y,.,Nepal
EVER,Anja Blacha,2017 Spr,21-May,5:00,Germany,F,26,Y,.,China
EVER,Martin Boehm,2017 Spr,21-May,5:00,Austria,M,38,Y,.,China
EVER,Pasang Sherpa,2017 Spr,21-May,5:00,Nepal,M,0,Y,.,Nepal
EVER,"Pastemba Sherpa (Makalu-5, Makalu-Barun)",2017 Spr,21-May,5:00,Nepal,M,19,Y,.,Nepal
EVER,"Pemba Rinzi/Rinji Sherpa (Bishinga-7, Okhaldhunga)",2017 Spr,21-May,5:00,Nepal,M,41,Y,.,China
EVER,"Ram Nurbu Sherpa (Makalu-2, Makalu-Barun)",2017 Spr,21-May,5:00,Nepal,M,36,Y,.,China
EVER,Jian-Hong Yu,2017 Spr,21-May,5:00,China,M,44,Y,.,Nepal
EVER,Jian Chang,2017 Spr,21-May,5:30,China,M,41,Y,.,Nepal
EVER,Javad Noroozi,2017 Spr,21-May,5:30,Iran,M,46,Y,.,Nepal
EVER,"Chhangba Sherpa (Makalu-5, Makalu-Barun)",2017 Spr,21-May,5:30,Nepal,M,20,Y,.,Nepal
EVER,Kunchok Tenpa,2017 Spr,21-May,5:45,India,M,41,No,.,Nepal
EVER,Shashank Tewari,2017 Spr,21-May,5:45,India,M,25,Y,.,Nepal
EVER,Jian Lu,2017 Spr,21-May,6:00,China,M,36,Y,.,Nepal
EVER,Chun-Ting Elton Ng,2017 Spr,21-May,6:00,China,M,38,Y,.,Nepal
EVER,"Ang Nuru/Norbu Sherpa (Gaurishankar, Dolakha)",2017 Spr,21-May,6:00,Nepal,M,42,Y,.,Nepal
EVER,"Lhakpa Tshering/Tshiri Sherpa (Khumjung, Khumbu)",2017 Spr,21-May,6:00,Nepal,M,41,Y,.,Nepal
EVER,"Nima Dorje Sherpa (Tashigaon, Makalu-Barun)",2017 Spr,21-May,6:00,Nepal,M,36,Y,.,Nepal
EVER,"Nima Tenji/Tenzi Sherpa (Beding, Dolakha)",2017 Spr,21-May,6:00,Nepal,M,36,Y,.,Nepal
EVER,"Padam Sherpa (Gaurishankar, Dolakha)",2017 Spr,21-May,6:00,Nepal,M,43,Y,.,Nepal
EVER,"Phurba Tenzing Sherpa (Beding, Dolakha)",2017 Spr,21-May,6:00,Nepal,M,28,Y,.,Nepal
EVER,Yin-Hung (Ada) Tsang,2017 Spr,21-May,6:00,China,F,41,Y,.,Nepal
EVER,Jian-Gu Zhang,2017 Spr,21-May,6:00,China,M,52,Y,.,Nepal
EVER,Paul John Pheby,2017 Spr,21-May,6:20,UK,M,57,Y,.,Nepal
EVER,"Chuldim Dorje (Ang Dorje) Sherpa (Pangboche, Khumbu)",2017 Spr,21-May,6:20,Nepal,M,52,Y,.,Nepal
EVER,"Pemba Nuru Sherpa (Pangboche, Khumbu)",2017 Spr,21-May,6:20,Nepal,M,21,Y,.,Nepal
EVER,"Rinji (Rinzin) Sherpa (Gorakhani-5, Solukhumbu)",2017 Spr,21-May,6:20,Nepal,M,41,Y,.,Nepal
EVER,"Rinji Palden Sherpa (Pare, Khumbu)",2017 Spr,21-May,6:20,Nepal,M,18,Y,.,Nepal
EVER,Naba Raj (Noel) Bastola,2017 Spr,21-May,6:30,Nepal,M,42,Y,.,Nepal
EVER,"Dorchi (Halung Dorje) Sherpa (Makalu-5, Makalu-Barun)",2017 Spr,21-May,6:30,Nepal,M,27,Y,.,Nepal
EVER,"Phurba (Furba) Sherpa (Makalu-9, Makalu-Barun)",2017 Spr,21-May,6:30,Nepal,M,36,Y,.,Nepal
EVER,Fei-Yue Xu,2017 Spr,21-May,6:30,China,F,33,Y,.,Nepal
EVER,Ngawang Gelek ,2017 Spr,21-May,6:45,India,M,34,Y,.,Nepal
EVER,Karina Ragazzo Oliani,2017 Spr,21-May,6:45,Brazil,F,35,Y,.,China
EVER,"Pemba Sherpa (Patle-4, Okhaldhunga)",2017 Spr,21-May,6:45,Nepal,M,37,Y,.,China
EVER,Erik Akerberg,2017 Spr,21-May,7:00,Sweden,M,37,Y,.,China
EVER,Kai-Fu Cai,2017 Spr,21-May,7:00,China,M,48,Y,.,Nepal
EVER,Wei Cheng,2017 Spr,21-May,7:00,China,M,35,Y,.,Nepal
EVER,Xin Cheng,2017 Spr,21-May,7:00,China,M,44,Y,.,Nepal
EVER,Tao Hu,2017 Spr,21-May,7:00,China,M,30,Y,.,Nepal
EVER,"Phurbu Kusang Sherpa (Makalu-9, Makalu-Barun)",2017 Spr,21-May,7:00,Nepal,M,43,Y,.,China
EVER,"Sange Sherpa (Tashigaon, Makalu-Barun)",2017 Spr,21-May,7:00,Nepal,M,25,Y,.,China
EVER,Bastiaan Jan Van Stam,2017 Spr,21-May,7:00,Netherlands,M,42,Y,.,China
EVER,Anita Devi,2017 Spr,21-May,7:15,India,F,33,Y,.,China
EVER,"Tarke Sherpa (Rakshikharka, Lokhim-9, Solukhumbu)",2017 Spr,21-May,7:15,Nepal,M,49,Y,.,China
EVER,Klemens Bichler,2017 Spr,21-May,7:20,Austria,M,41,Y,.,China
EVER,Andreas Holzer,2017 Spr,21-May,7:20,Austria,M,50,Y,.,China
EVER,Wolfgang Klocker,2017 Spr,21-May,7:20,Austria,M,45,Y,.,China
EVER,"Ang Dorje (Ang Dorchi) Sherpa (Tashigaon, Makalu-Barun)",2017 Spr,21-May,7:20,Nepal,M,31,Y,.,China
EVER,"Ang Kaji Sherpa (Kagani-5, Solukhumbu)",2017 Spr,21-May,7:20,Nepal,M,29,Y,.,China
EVER,"Kunga Sherpa (Khijiphalate-9, Okhaldhunga)",2017 Spr,21-May,7:20,Nepal,M,24,Y,.,China
EVER,"Kusang Sherpa (Pokali-8, Okhaldhunga)",2017 Spr,21-May,7:20,Nepal,M,42,Y,.,China
EVER,"Mingma Dorchi/Dorje Sherpa (Tashigaon, Makalu-Barun)",2017 Spr,21-May,7:20,Nepal,M,36,Y,.,China
EVER,Florent Vriesendorp,2017 Spr,21-May,7:20,Netherlands,M,48,Y,.,China
EVER,Chandraveer Singh Yadav,2017 Spr,21-May,7:28,India,M,34,Y,.,Nepal
EVER,Kelsang Dorjee Bhutia,2017 Spr,21-May,7:30,India,M,35,No,.,Nepal
EVER,Anant Kukreti,2017 Spr,21-May,7:40,India,M,25,Y,.,Nepal
EVER,Bikas Maharana,2017 Spr,21-May,7:40,India,M,24,Y,.,Nepal
EVER,Deepak Madhusudan Patidar,2017 Spr,21-May,7:45,India,M,20,Y,.,China
EVER,"Phunuru (Funuru) Sherpa (Yaphu-9, Makalu-Barun)",2017 Spr,21-May,7:45,Nepal,M,44,Y,.,China
EVER,Janusz Adam Adamski,2017 Spr,21-May,8:00,Poland,M,47,Y,.,China
EVER,Anshu Jamsenpa,2017 Spr,21-May,8:00,India,F,37,Y,.,Nepal
EVER,Kuntal Kanrar,2017 Spr,21-May,8:00,India,M,44,Y,.,Nepal
EVER,Andrea Rigotti,2017 Spr,21-May,8:00,Australia,M,41,Y,.,China
EVER,Mohammed Sahabuddin,2017 Spr,21-May,8:00,India,M,40,Y,.,Nepal
EVER,"Chhong Karma Sherpa (Khijiphalate-5, Okhaldhunga)",2017 Spr,21-May,8:00,Nepal,M,45,Y,.,Nepal
EVER,"Mingma Nurbu Sherpa (Makalu-6, Makalu-Barun)",2017 Spr,21-May,8:00,Nepal,M,31,Y,.,China
EVER,"Phuri (Furi) Sherpa (Khijiphalate-5, Okhaldhunga)",2017 Spr,21-May,8:00,Nepal,M,33,Y,.,Nepal
EVER,Hun-Moo Jang,2017 Spr,21-May,8:30,S Korea,M,45,Y,.,Nepal
EVER,"Sangbu Lama (Hatiya-2, Makalu-Barun)",2017 Spr,21-May,8:30,Nepal,M,38,Y,.,Nepal
EVER,"Pasang Namgel Sherpa (Khiraule, Bung-9, Solukhumbu)",2017 Spr,21-May,8:30,Nepal,M,32,Y,.,Nepal
EVER,Bouchra Baibanou,2017 Spr,21-May,9:00,Morocco,F,48,Y,.,Nepal
EVER,Pasang Bhote (Makalu-Barun),2017 Spr,21-May,9:00,Nepal,M,0,Y,.,Nepal
EVER,Vilborg Arna (Villa) Gissurardottir,2017 Spr,21-May,9:00,Iceland,F,36,Y,.,Nepal
EVER,"Phurwa Tenji (Lama Tenji) Sherpa (Khiraule, Bung-9, Solukhumbu)",2017 Spr,21-May,9:00,Nepal,M,47,Y,.,Nepal
EVER,Abdul Jabbar Bhatti,2017 Spr,21-May,9:30,Pakistan,M,59,Y,.,Nepal
EVER,Anders M. Christofferson,2017 Spr,21-May,9:30,USA,M,31,Y,.,Nepal
EVER,"Dawa Sange Sherpa (Makalu-3, Makalu-Barun)",2017 Spr,21-May,9:30,Nepal,M,21,Y,.,Nepal
EVER,"Siddhi Bahadur Tamang (Simigaon, Dolakha)",2017 Spr,21-May,9:30,Nepal,M,35,Y,.,Nepal
EVER,Geoffrey Peter Schellens,2017 Spr,21-May,10:45,USA,M,34,Y,.,Nepal
EVER,John Brink Stenderup,2017 Spr,21-May,10:45,USA,M,31,Y,.,Nepal
EVER,Arkadiusz Adam Babij,2017 Spr,21-May,13:00,Poland,M,44,Y,.,Nepal
EVER,Victor Hugo Rimac Trejo,2017 Spr,21-May,13:00,Peru,M,31,No,.,Nepal
EVER,"Lhakpa Tendu (Lhakpa Kormu) Sherpa (Patle-4, Okhaldhunga)",2017 Spr,21-May,13:00,Nepal,M,40,Y,.,Nepal
EVER,Mariusz Andrzej Szczuraszek,2017 Spr,21-May,13:00,Poland,M,47,Y,.,Nepal
EVER,"Bhumira Gurung (Dharma Devi-5, Makalu-Barun)",2017 Spr,21-May,15:00,Nepal,F,24,Y,.,Nepal
EVER,"Fursang (Phursang) Sherpa (Waku-4, Solukhumbu)",2017 Spr,21-May,15:00,Nepal,M,29,Y,.,Nepal
EVER,Kilian Jornet Burgada,2017 Spr,21-May,23:59,Spain,M,29,No,.,China
EVER,"Nanu Maya Gurung (Gumda-5, Gorkha)",2017 Spr,22-May,,Nepal,F,23,Y,.,Nepal
EVER,"Ang Nuru/Norbu Sherpa (Gaurishankar, Dolakha)",2017 Spr,22-May,,Nepal,M,42,Y,.,Nepal
EVER,"Gyalze (Gelje) Sherpa (Ragani-8, Okhaldhunga)",2017 Spr,22-May,,Nepal,M,39,Y,.,Nepal
EVER,"Phurba Tenzing Sherpa (Beding, Dolakha)",2017 Spr,22-May,,Nepal,M,28,Y,.,Nepal
EVER,Bo-Tao Tan,2017 Spr,22-May,,China,M,49,Y,.,Nepal
EVER,"Jangbu Sherpa (Patle-5, Okhaldhunga)",2017 Spr,22-May,2:00,Nepal,M,45,Y,.,Nepal
EVER,"Nima Gyalzen Sherpa (Beding, Dolakha)",2017 Spr,22-May,2:00,Nepal,M,31,Y,.,Nepal
EVER,"Pemba Ongchu (Pemba Wangchu) Sherpa (Kharikhola, Solukhumbu)",2017 Spr,22-May,2:00,Nepal,M,33,Y,.,Nepal
EVER,"Ang Tshering Lama (Talakhu-7, Nuwakot)",2017 Spr,22-May,2:30,Nepal,M,45,Y,.,Nepal
EVER,Knut Meel,2017 Spr,22-May,2:52,Norway,M,51,Y,.,Nepal
EVER,"Pemba Gyaltsen Sherpa (Phortse, Khumbu)",2017 Spr,22-May,2:52,Nepal,M,23,Y,.,Nepal
EVER,Qiong Chen,2017 Spr,22-May,3:00,China,F,39,Y,.,Nepal
EVER,Xiao-Dan Gao,2017 Spr,22-May,3:00,China,F,34,Y,.,Nepal
EVER,Biao Luo,2017 Spr,22-May,3:00,China,M,33,Y,.,Nepal
EVER,Bin Ma,2017 Spr,22-May,3:00,China,M,49,Y,.,Nepal
EVER,Jian-Guo Ma,2017 Spr,22-May,3:00,China,M,38,Y,.,Nepal
EVER,Raj Kumar Magar,2017 Spr,22-May,3:00,Nepal,M,35,Y,.,Nepal
EVER,"Jit Bahadur (Thile) Sherpa (Khare-5, Dolakha)",2017 Spr,22-May,3:00,Nepal,M,38,Y,.,Nepal
EVER,"Kazi (Kaji) Sherpa (Tapting-9, Solukhumbu)",2017 Spr,22-May,3:00,Nepal,M,45,Y,.,Nepal
EVER,"Lakpa Chhiri Sherpa (Khare-5, Dolakha)",2017 Spr,22-May,3:00,Nepal,M,32,Y,.,Nepal
EVER,"Lhakpa Rinji Sherpa (Kharikhola, Solukhumbu)",2017 Spr,22-May,3:00,Nepal,M,35,Y,.,Nepal
EVER,"Pasang Rinji Sherpa (Beding, Dolakha)",2017 Spr,22-May,3:00,Nepal,M,29,Y,.,Nepal
EVER,"Pemba Chhiri Sherpa (Simigaon, Dolakha)",2017 Spr,22-May,3:00,Nepal,M,30,Y,.,Nepal
EVER,"Phurba Thile Sherpa (Beding, Dolakha)",2017 Spr,22-May,3:00,Nepal,M,22,Y,.,Nepal
EVER,"Sange Sherpa (Simigaon, Dolakha)",2017 Spr,22-May,3:00,Nepal,M,37,Y,.,Nepal
EVER,Lei Shi,2017 Spr,22-May,3:00,China,M,36,Y,.,Nepal
EVER,Qiang Song,2017 Spr,22-May,3:00,China,M,35,Y,.,Nepal
EVER,Bin Sun,2017 Spr,22-May,3:00,China,M,39,Y,.,Nepal
EVER,"Pemba Tamang (Taksindu, Solukhumbu)",2017 Spr,22-May,3:00,Nepal,M,43,Y,.,Nepal
EVER,Hui-Hui Wang,2017 Spr,22-May,3:00,China,F,26,Y,.,Nepal
EVER,Zhan-Ping Wang,2017 Spr,22-May,3:00,China,M,55,Y,.,Nepal
EVER,Bao-Long Zhang,2017 Spr,22-May,3:00,China,M,28,Y,.,Nepal
EVER,Hari Prasad Ganugapenta,2017 Spr,22-May,3:15,India,M,18,Y,.,China
EVER,Sunda Raju Repalle,2017 Spr,22-May,3:15,India,M,18,Y,.,China
EVER,Bradley Keith Jones,2017 Spr,22-May,3:38,USA,M,59,Y,.,Nepal
EVER,"Ang Karma Sherpa (Phortse, Khumbu)",2017 Spr,22-May,3:58,Nepal,M,42,Y,.,Nepal
EVER,"Mingma Sona Sherpa (Phortse, Khumbu)",2017 Spr,22-May,3:58,Nepal,M,26,Y,.,Nepal
EVER,"Ngima Nuru Sherpa (Thamiteng, Khumbu)",2017 Spr,22-May,3:58,Nepal,M,27,Y,.,Nepal
EVER,"Ngima Tenji Sherpa (Chechewa, Waku-9, Solukhumbu)",2017 Spr,22-May,3:58,Nepal,M,32,Y,.,Nepal
EVER,Moritz Maximillian Johann Werner,2017 Spr,22-May,3:58,Germany,M,35,Y,.,Nepal
EVER,Tomoko Obata,2017 Spr,22-May,4:00,Japan,F,52,Y,.,Nepal
EVER,"Ongje (Wangche) Sherpa (Gaurishankar-2, Dolakha)",2017 Spr,22-May,4:00,Nepal,M,33,Y,.,Nepal
EVER,Zi-Jun (Vivian) Han,2017 Spr,22-May,4:12,China,F,34,Y,.,Nepal
EVER,"Mingma Chhiri Sherpa (Beding, Dolakha)",2017 Spr,22-May,4:12,Nepal,M,25,Y,.,Nepal
EVER,John Robert Anderson,2017 Spr,22-May,4:15,USA,M,42,Y,.,China
EVER,John Robert (Andy) Anderson,2017 Spr,22-May,4:15,USA,M,33,Y,.,China
EVER,Rani Boddu,2017 Spr,22-May,4:15,India,F,17,Y,.,China
EVER,Marion Chaygneaud-Dupuy,2017 Spr,22-May,4:15,France,F,36,Y,.,China
EVER,"Dawa Tenzing Sherpa (Thamo, Khumbu)",2017 Spr,22-May,4:15,Nepal,M,31,Y,.,China
EVER,"Pemba Tenjin Sherpa (Phurte, Khumbu)",2017 Spr,22-May,4:15,Nepal,M,41,Y,.,China
EVER,"Tshering Wangchu (Tshering Ongchuk) Sherpa (Thamo, Khumbu)",2017 Spr,22-May,4:15,Nepal,M,34,Y,.,China
EVER,Asha Singh,2017 Spr,22-May,4:15,India,F,38,Y,.,China
EVER,Sandhya Bai Vadithe,2017 Spr,22-May,4:15,India,F,17,Y,.,China
EVER,James Michael Davidson,2017 Spr,22-May,4:19,USA,M,54,Y,.,Nepal
EVER,"Pasang Kami Sherpa (Phortse, Khumbu)",2017 Spr,22-May,4:19,Nepal,M,27,Y,.,Nepal
EVER,Susan Veronica Louise Kelly,2017 Spr,22-May,4:20,New Zealand,F,47,Y,.,Nepal
EVER,Karim Marino Mella Nazir,2017 Spr,22-May,4:23,Dominican Republic,M,49,Y,.,Nepal
EVER,"Karma Rita Sherpa (Phortse, Khumbu)",2017 Spr,22-May,4:23,Nepal,M,41,Y,.,Nepal
EVER,David William Buchwald,2017 Spr,22-May,4:26,USA,M,50,Y,.,Nepal
EVER,"Fura Gyalzen Sherpa (Phortse, Khumbu)",2017 Spr,22-May,4:26,Nepal,M,20,Y,.,Nepal
EVER,Alexander (Alex) Abramov,2017 Spr,22-May,4:30,Russia,M,53,Y,.,China
EVER,Aznaur Akkaev,2017 Spr,22-May,4:30,Russia,M,44,Y,.,China
EVER,Daniil Briman,2017 Spr,22-May,4:30,Russia,M,46,Y,.,China
EVER,Evgenii Kravt,2017 Spr,22-May,4:30,Russia,M,41,Y,.,China
EVER,Aparna Arvind Prabhudesai,2017 Spr,22-May,4:30,India,F,46,Y,.,China
EVER,"Karma Gyalzen (Karma Gelgen) Sherpa (Phortse, Khumbu)",2017 Spr,22-May,4:30,Nepal,M,30,Y,.,China
EVER,"Lhakpa Gyalzen Sherpa (Thami, Khumbu)",2017 Spr,22-May,4:30,Nepal,M,34,Y,.,China
EVER,"Mingma Nuru Sherpa (Thami, Khumbu)",2017 Spr,22-May,4:30,Nepal,M,41,Y,.,China
EVER,"Nima Dorje (Nima Dorchi) Sherpa (Makalu-5, Makalu-Barun)",2017 Spr,22-May,4:30,Nepal,M,29,Y,.,China
EVER,"Nurbu Sherpa (Makalu-5, Makalu-Barun)",2017 Spr,22-May,4:30,Nepal,M,26,Y,.,China
EVER,"Pasang Dorje Sherpa (Samde, Khumbu)",2017 Spr,22-May,4:30,Nepal,M,24,Y,.,China
EVER,"Pemba Nurbu Sherpa (Tashigaon, Makalu-Barun)",2017 Spr,22-May,4:30,Nepal,M,37,Y,.,China
EVER,"Tenzing Chhotar Sherpa (Namche-4, Khumbu)",2017 Spr,22-May,4:30,Nepal,M,27,Y,.,China
EVER,"Samduk Dorje (Sanduk Dorje) Tamang (Pangboche, Khumbu)",2017 Spr,22-May,4:30,Nepal,M,33,Y,.,China
EVER,Valery Tebiev,2017 Spr,22-May,4:30,Russia,M,46,Y,.,China
EVER,Inge Meloy,2017 Spr,22-May,4:35,Norway,M,41,Y,.,Nepal
EVER,"Pasang Sona Sherpa (Phortse, Khumbu)",2017 Spr,22-May,4:35,Nepal,M,20,Y,.,Nepal
EVER,Umung/Umabang Bhote (Makalu-Barun),2017 Spr,22-May,4:40,Nepal,M,26,Y,.,Nepal
EVER,Lionel Philippe Brecx,2017 Spr,22-May,4:40,USA,M,33,Y,.,Nepal
EVER,Leah Maree Jay,2017 Spr,22-May,4:40,Australia,F,52,Y,.,Nepal
EVER,Michael John (Mike) Roberts,2017 Spr,22-May,4:40,New Zealand,M,55,Y,.,Nepal
EVER,"Chewang Dorje Sherpa (Pangboche, Khumbu)",2017 Spr,22-May,4:40,Nepal,M,36,Y,.,Nepal
EVER,"Kami Rita Sherpa (Thami, Khumbu)",2017 Spr,22-May,4:40,Nepal,M,39,Y,.,Nepal
EVER,"Nawang Rapke Sherpa (Thami, Khumbu)",2017 Spr,22-May,4:40,Nepal,M,25,Y,.,Nepal
EVER,"Ngima Nuru Sherpa (Thami, Khumbu)",2017 Spr,22-May,4:40,Nepal,M,21,Y,.,Nepal
EVER,"Nima Tshering (Ngima Chhiri) Sherpa (Phortse, Khumbu)",2017 Spr,22-May,4:40,Nepal,M,45,Y,.,Nepal
EVER,"Tenjing Gyalzen Sherpa (Phortse, Khumbu)",2017 Spr,22-May,4:40,Nepal,M,20,Y,.,Nepal
EVER,Robert Kelso Smith,2017 Spr,22-May,4:40,Ireland/UK,M,46,Y,.,Nepal
EVER,Markus Hauschild,2017 Spr,22-May,4:45,Germany,M,39,Y,.,Nepal
EVER,"Lakpa Chhiri Sherpa (Jubing-5, Solukhumbu)",2017 Spr,22-May,4:45,Nepal,M,32,Y,.,Nepal
EVER,"Lhakpa Nuru Sherpa (Thamiteng, Khumbu)",2017 Spr,22-May,4:45,Nepal,M,46,Y,.,Nepal
EVER,"Phinjo Dorje (Finjo Dorje) Sherpa (Pangboche, Khumbu)",2017 Spr,22-May,4:45,Nepal,M,30,Y,.,Nepal
EVER,Bijaya Ghimire Biswokarma,2017 Spr,22-May,5:05,Nepal,M,26,Y,.,Nepal
EVER,"Suman Gurung (Laprak-7, Gorkha)",2017 Spr,22-May,5:05,Nepal,M,31,Y,.,Nepal
EVER,Flutura (Uta) Ibrahimi,2017 Spr,22-May,5:05,Kosovo,F,33,Y,.,Nepal
EVER,"Fur Gyeljan Sherpa (Waku-4, Solukhumbu)",2017 Spr,22-May,5:05,Nepal,M,33,Y,.,Nepal
EVER,"Ngang Pasang (Nawang Pasang) Sherpa (Waku-4, Solukhumbu)",2017 Spr,22-May,5:05,Nepal,M,30,Y,.,Nepal
EVER,"Tendi Sherpa (Gudel-4, Solukhumbu)",2017 Spr,22-May,5:05,Nepal,M,40,Y,.,Nepal
EVER,Dallas Wilson Glass,2017 Spr,22-May,5:09,USA,M,36,Y,.,Nepal
EVER,Ryan Michael Laughna,2017 Spr,22-May,5:30,USA,M,36,Y,.,Nepal
EVER,Joshua Tyler McDowell,2017 Spr,22-May,5:30,USA,M,31,Y,.,Nepal
EVER,"Mingma Dorje Sherpa (Phortse, Khumbu)",2017 Spr,22-May,5:30,Nepal,M,51,Y,.,Nepal
EVER,"Ngima Dorje (Nima Dorje) Sherpa (Pare, Khumbu)",2017 Spr,22-May,5:30,Nepal,M,32,Y,.,Nepal
EVER,"Serki/Sherki Sherpa (Namche-5, Khumbu)",2017 Spr,22-May,5:30,Nepal,M,48,Y,.,Nepal
EVER,Igor Grushko,2017 Spr,22-May,5:45,Ukraine,M,43,Y,.,China
EVER,Sergei Kovalev,2017 Spr,22-May,5:45,Ukraine,M,50,Y,.,China
EVER,Dzeitor Magomed,2017 Spr,22-May,5:45,Russia,M,32,Y,.,China
EVER,Georgy Sadetskiy,2017 Spr,22-May,5:45,Russia,M,53,Y,.,China
EVER,"Lhakpa Sherpa (Zarok, Namche, Khumbu)",2017 Spr,22-May,5:45,Nepal,M,38,Y,.,China
EVER,"Pasang Chhiri (Pasang Tshering) Sherpa (Namche Bazar, Khumbu)",2017 Spr,22-May,5:45,Nepal,M,23,Y,.,China
EVER,"Tembe/Temba Sherpa (Ghunsa, Lelep-9, Taplejung)",2017 Spr,22-May,5:45,Nepal,M,30,Y,.,China
EVER,"Chatur Kumar Tamang (Chhando, Kanku-4)",2017 Spr,22-May,5:45,Nepal,M,43,Y,.,China
EVER,"Ram Kaji Tamang (Kanku-4, Solukhumbu)",2017 Spr,22-May,5:45,Nepal,M,29,Y,.,China
EVER,Alexander Telnov,2017 Spr,22-May,5:45,Russia,M,37,Y,.,China
EVER,Nazmi Hasanramaj,2017 Spr,22-May,6:15,Kosovo,M,43,Y,.,Nepal
EVER,Arineta Mula,2017 Spr,22-May,6:15,Kosovo,F,28,Y,.,Nepal
EVER,"Dawa Sherpa (Loding Tamakhani-9, Solukhumbu)",2017 Spr,22-May,6:15,Nepal,M,47,Y,.,Nepal
EVER,"Dendi Sherpa (Gorakhani-2, Solukhumbu)",2017 Spr,22-May,6:15,Nepal,M,40,Y,.,Nepal
EVER,"Dawa Bhote (Hatiya-3, Makalu-Barun)",2017 Spr,22-May,6:20,Nepal,M,26,Y,.,Nepal
EVER,"Dipen Nuppa Bhote (Chepuwa-1, Makalu-Barun)",2017 Spr,22-May,6:20,Nepal,M,21,Y,.,Nepal
EVER,"Pasang Bhote (Chepuwa-1, Makalu-Barun)",2017 Spr,22-May,6:20,Nepal,M,43,Y,.,Nepal
EVER,Wendy Kathleen Gustin,2017 Spr,22-May,6:20,USA,F,45,Y,.,Nepal
EVER,Charles Ely (Charley) Mace,2017 Spr,22-May,6:20,USA,M,58,Y,.,Nepal
EVER,Oswaldo Aurielo Freire Cartegena,2017 Spr,22-May,7:30,Ecuador,M,44,Y,.,Nepal
EVER,Terry Keleher,2017 Spr,22-May,7:30,Ireland,M,56,Y,.,Nepal
EVER,William James (Jay) Martin,2017 Spr,22-May,7:30,USA,M,51,Y,.,Nepal
EVER,Jacob Francis Schmitz,2017 Spr,22-May,7:30,USA,M,41,Y,.,Nepal
EVER,"Da Gelje Sherpa (Gudel-4, Solukhumbu)",2017 Spr,22-May,7:30,Nepal,M,48,Y,.,Nepal
EVER,"Mingmar Sherpa (Sotang-6, Solukhumbu)",2017 Spr,22-May,7:30,Nepal,M,22,Y,.,Nepal
EVER,"Namgel Sherpa (Lokhim-9, Solokhumbu)",2017 Spr,22-May,7:30,Nepal,M,21,Y,.,Nepal
EVER,"Ngatemba (Nga Temba) Sherpa (Kharikhola, Solukhumbu)",2017 Spr,22-May,7:30,Nepal,M,27,Y,.,Nepal
EVER,"Pasang Kaji Sherpa (Lokhim-9, Solukhumbu)",2017 Spr,22-May,7:30,Nepal,M,38,Y,.,Nepal
EVER,"Pema Ngima Sherpa (Bakachol-9,Khotang)",2017 Spr,22-May,7:30,Nepal,M,28,Y,.,Nepal
EVER,Ivan Graham Wademan,2017 Spr,22-May,7:30,USA,M,53,Y,.,Nepal
EVER,"Pasang Lama Bhote (Hungung, Hatiya-1, Makalu-Barun)",2017 Spr,22-May,8:10,Nepal,M,32,Y,.,China
EVER,Grazyna Dorota Machnik,2017 Spr,22-May,8:10,Poland,F,31,Y,.,China
EVER,Benjamin James Breckheimer,2017 Spr,22-May,8:20,USA,M,32,Y,.,China
EVER,"Chhiring Dorje Sherpa (Beding, Dolakha)",2017 Spr,22-May,8:20,Nepal,M,42,Y,.,China
EVER,"Mingma (Ang Mingma) Sherpa (Yilajung, Khumbu)",2017 Spr,22-May,8:20,Nepal,M,49,Y,.,China
EVER,Ghizlane Aakar,2017 Spr,22-May,8:22,Morocco,F,35,Y,.,Nepal
EVER,Lief Harald Laffe Bergseth,2017 Spr,22-May,9:30,Norway,M,54,Y,.,Nepal
